Date,News_Title,Sentiment_Reasoning,Sentiment
2025-10-28,2 Top Dividend Growth Stocks to Buy Now,"Demonstrates resilient business model, reshaping portfolio towards health-conscious products, consistent dividend growth of 7% annually, trades at attractive valuation, and expanding into prebiotic beverages",1
2025-10-28,3 Reasons to Buy Coca-Cola Stock Like There's No Tomorrow,"Weaker quarterly performance compared to Coca-Cola, with 2.6% revenue increase and 11% earnings decline",0
2025-10-24,CARBIOS annonce la mise à disposition de son Rapport semestriel 2025,"Mentioned as a consortium member, no specific performance details provided",0
2025-10-24,CARBIOS announces the publication of its Interim report for the first half of 2025,Mentioned as part of CARBIOS packaging consortium with no specific performance details,0
2025-10-23,Consumer Staples Under Pressure: PepsiCo vs Coca-Cola Handle Inflation Differently,"Experienced volume declines, reduced profit forecasts, facing significant cost pressures, and struggling to maintain margins through operational cuts",-1.0
2025-10-22,Coca-Cola's Mini Can Rollout Is More Important Than You Think,"Mentioned in context of flat non-alcoholic beverage sales across the industry, without specific negative or positive implications",0.0
2025-10-21,BizClik Releases October 2025 Sustainability Portfolio Editions,Emphasizing need for systemic change and accelerating sustainability strategies,1.0
2025-10-20,2 Top Dividend Kings Every Income Investor Should Own,"A+/A1 bond rating, $200B market cap, 53 years of dividend increases, 4-6% organic revenue growth, strategic portfolio acquisitions focusing on healthier options",1.0
2025-10-20,Invest in Bogotá Strengthens the City’s Regional Leadership in the Shared Services Industry,"Represented at the event, demonstrating interest in shared services and digital transformation",1.0
2025-10-19,1 Undervalued Stock You Can Buy Now in October,"Investors are suggesting operational improvements, indicating potential for positive change but not necessarily a critical problem with the current business model",0.0
2025-10-19,1 Growth Stock Down 65% to Buy Right Now,Mentioned as a large client of The Trade Desk with potential budget constraints,0.0
2025-10-18,Best Stock to Buy Right Now: Coca-Cola vs. PepsiCo,"Higher dividend yield but with potential risks, more complex business with diversification across beverages and snacks, currently experiencing some business weakness that could be a potential buying opportunity",0.0
2025-10-14,Prediction: This High-Yield Dividend King Will Outperform the S&P 500 Through 2030,"Despite weak quarterly results (1.3% organic revenue increase, 2% core EPS decline), the company shows potential for improvement through cost-cutting, portfolio transformation, and focus on healthier product lines. Management is collaborating with activist investors and aims to create shareholder value.",0.0
2025-10-12,3 Dividend Champion Stocks I'm Watching in 2025,"Experiencing current difficulties but actively adapting through brand acquisitions and potential strategic changes, with a strong consumer staples portfolio",0.0
2025-10-10,Coca-Cola Stock Dips—Is CELH the Growth Your Portfolio Needs?,"Used as a benchmark comparison for Coca-Cola, with no strong positive or negative indicators",0.0
2025-10-10,Stock Market Today: Dow Jones Nasdaq S&P 500 Futures Advance— Applied Digital Stellantis Elastic In Focus (UPDATED),"Gained 4.2% with adjusted EPS slightly above expectations, but down 2% from previous year",0.0
2025-10-10,2 Dividend Stocks to Hold for the Next 10 Years,"Over 50 years of dividend increases, diverse business portfolio including beverages and snacks, nearly 4.1% dividend yield, historically low stock valuation",1.0
2025-10-09,PepsiCo: Turnaround Hopes Rest on Execution After Mixed Quarter CFO Change,"Mixed quarterly results with modest revenue growth (2.7%), declining net income, and challenges in North American market offset by international market resilience and strategic leadership changes",0.0
2025-10-09,PepsiCo Tops Estimates on Global Strength but Faces Margin Pressure at Home,"Mixed performance with global strength offsetting domestic challenges. Earnings beat estimates, but facing margin pressures, lower sales volumes, and increased costs in North America.",0.0
2025-10-09,Stock Market Today: S&P 500 Nasdaq Futures Slip As Fed Minutes Signal Tariff-Related Uncertainty—PepsiCo Delta Levi Strauss In Focus (UPDATED),Slight upward movement of 0.27% before earnings report,0.0
2025-10-09,S&P 500: Earnings Season Will Test AI-Fueled Rally but Uptrend Remains Intact,Mentioned as an early earnings reporter with no specific positive or negative commentary,0.0
2025-10-08,All It Takes Is $1000 Invested in Each of These 3 Dividend Kings to Help Generate Over $120 in Passive Income per Year,"53-year dividend growth, 7.5% compound annual dividend increase, strategic brand acquisitions, consistent revenue growth targets",1.0
2025-10-07,Growers Edge Funds First Loan Projects Over $30 Million in Mortgages by Year-End,Mentioned as a partner of Growers Edge without specific details about the partnership's impact,0.0
2025-10-05,2 Rock-Solid Dividend Stocks to Buy on the Dip,"Strong global presence in snacks and beverages, diversified product portfolio, resilient demand through economic cycles, and a healthy 4% dividend yield. Management is working to reverse recent growth challenges.",1.0
2025-10-02,Best Undervalued Dividend Stocks to Buy: UPS or PepsiCo?,"Facing margin compression, indicating potential pressures on revenue and cost management strategies",-1.0
2025-09-28,3 Surprising Reasons to Not Buy Coca-Cola Stock,"Higher dividend yield (3.9%), longer dividend increase streak, and potentially better growth prospects compared to Coca-Cola",1.0
2025-09-27,1 Reason Why Now Is the Time to Buy Coca-Cola,"Lower organic growth (2.1%) compared to Coca-Cola, used as a comparative benchmark in the article",0.0
2025-09-24,CARBIOS berichtet Finanzergebnisse für das erste Halbjahr 2025 und bestätigt seinen Plan eine PET-Biorecyclinganlage zu bauen mit überarbeitetem Zeitplan,Mentioned as a member of CARBIOS's packaging consortium without specific details about the relationship,0.0
2025-09-16,Celsius Takes Control Of Energy Drink Aisle With PepsiCo Partnership,Providing expanded distribution partnership without significant additional context about their strategic gains,0.0
2025-09-16,Indicium Receives Investment from Databricks Ventures,"Mentioned as a client of Indicium, no specific performance details provided",0.0
2025-09-12,Pepsi: Why Rate Cuts May Not Put the Fizz Back in Its Stock,"Stock down 5.89% in 2025, 19.5% over 12 months, earnings per share down 7% year-over-year, facing potential challenges from GLP-1 drugs and consumer brand switching",-1.0
2025-09-10,Celsius Stock Shows Why Niche Consumer Growth Stories Are Outpacing Tech,"Increased stake in Celsius and expanded distribution partnership, indicating strategic investment in a growing brand",1.0
2025-09-10,4 Quirky Things That Make Costco One of the Most-Successful Retailers -- Including a New Rule That Impacts Most of Its Nearly 80 Million Members,"Mentioned as a past soda supplier for Costco's food court, with no significant positive or negative context",0.0
2025-09-08,Should Passive Income Investors Be Concerned That 54% of the High-Yield Schwab U.S. Dividend Equity ETF Is in Just 3 Stock Market Sectors?,Dividend King with over 50 consecutive years of dividend increases and industry leadership,1.0
2025-09-05,PepsiCo Valuation Gap Vs. Coca-Cola Drives Elliott’s Margin-Focused Thesis,"Currently underperforming with low margins, but has potential for improvement through proposed strategic changes",0.0
2025-08-30,New Motley Fool Research Reveals the 10 Largest Consumer Staple Companies. Here's Which Dividend King Is Still Flying Under the Radar.,"Despite recent stock decline and lower sales growth, the company has a strong business model, consistent dividend history, and potential for long-term investment due to diversified portfolio and strategic acquisitions",-1.0
2025-08-30,7 Best Dividend Champions to Buy Now,"53 years of dividend increases, steady cash flow, ongoing business investments and portfolio transformation",1.0
2025-08-29,Celsius Stock Goes From Rock Star to Rockstar,"Increased stake in a growing energy drink company, distributed fastest-growing functional beverage brand, and divested Rockstar Energy brand while maintaining strategic partnership",1.0
2025-08-29,Deal Dispatch: PepsiCo Sycamore Dr. Phil SSENSE Bain's Chindata Lead M&A Bankruptcy Moves,Investing $585 million to increase Celsius stake and expand brand distribution,1.0
2025-08-28,Got $1000 to Invest? Buy These 4 Top Dividend Stocks and You Could Turn It Into Almost $50 of Annual Passive Income.,"Dividend King with 53 consecutive years of dividend increases, strong product innovation, and strategic acquisitions",1.0
2025-08-26,My 2 Favorite Stocks to Buy Right Now,"Currently underperforming but with strong long-term business fundamentals, Dividend King status, and potential for recovery through strategic brand acquisitions",0.0
2025-08-25,KFC Canada Serves Up a Crispy and Craveable Pickle-Obsessed Menu,Participating in a collaborative product promotion without significant strategic impact,0.0
2025-08-23,Worried About a Bear Market? 3 Reasons to Buy Coca-Cola Like There's No Tomorrow,"Mentioned as a potential alternative investment, but with less emphasis on its current performance compared to Coca-Cola",0.0
2025-08-22,Monster Is Re-Energized: Can the Stock's Rally Continue?,"Mentioned for $550 million investment in Celsius, providing distribution network support",0.0
2025-08-22,Why the Schwab U.S. Dividend Equity ETF (SCHD) Could Deserve a Spot in Your Portfolio,"Highlighted as a top holding with 53 consecutive years of dividend increases, 3.7% current yield, and potential for continued growth",1.0
2025-08-21,Opportunities in the Global Bakery & Cereals Sector Report 2025 | Global Bakery & Cereals Sector Projected to Reach $910.4 Billion by 2029,Mentioned in a report highlighting opportunities in convenient food products,1.0
2025-08-20,1 Metric to Watch for Celsius Holdings Stock in 2025,"Continues to be a critical distribution partner for Celsius, with significant impact on sales performance",0.0
2025-08-20,Buffett’s Cash Hoard Signals Market Caution—3 Value Stocks to Watch Now,"Trading at new 52-week highs with valuation multiples below historical average, stable consumer staples sector, consistent dividend yield of 3.8%",1.0
2025-08-17,5 Dividend Stocks to Hold for the Next 5 Years,"Diverse brand portfolio, 53-year dividend growth streak, 3.7% yield, and recent stock price recovery",1.0
2025-08-16,Best Stock to Buy Right Now: Coca-Cola vs. PepsiCo,"High payout ratio, significant brand impairments, and potential constraints on future dividend growth",-1.0
2025-08-13,3 Magnificent S&P 500 Dividend Stocks Down Roughly 26% to 60% to Buy and Hold Forever,"Adapting to market challenges by introducing healthier snack options, optimizing supply chain, and positioning for potential consumer spending recovery",1.0
2025-08-12,Pepsi vs. Coke: Which Soda Stock Fizzes With Value?,"Despite recent stock decline, the company is implementing strategic initiatives like acquiring authentic food brands, shifting towards healthier products, and leveraging AI technology to improve efficiency. The stock appears undervalued with potential for growth.",-1.0
2025-08-11,5 Dividend Stocks to Hold for the Next 5 Years,"Currently underperforming but has strong brand portfolio and is taking strategic steps to rejigger its product lineup, with a historically high dividend yield of around 4%",0.0
2025-08-09,5 Dividend Stocks to Hold for the Next 5 Years,"53 years of dividend growth, 4% dividend yield, strategic investments in manufacturing and portfolio transformation",1.0
2025-08-08,Ireland Basic Pharmaceutical Product Manufacturing Industry Research Report 2025,Mentioned in the report but no specific context related to pharmaceutical manufacturing,0.0
2025-08-04,3 Stocks That Could Be Easy Wealth Builders,"Currently lagging in growth compared to peers, but implementing strategic innovations and maintaining long-term dividend increase track record",0.0
2025-08-03,Should You Forget Costco? Why These Unstoppable Stocks Are Better Buys,"Lower sales growth but undervalued stock, diversified business, high 4% dividend yield, and potential for future recovery",0.0
2025-08-03,3 Dividend Stocks to Double Up on Right Now,"Currently experiencing challenges but has strong business fundamentals, 50+ years of dividend increases, and potential for future growth",0.0
2025-08-02,3 Dividend Stocks to Hold for the Next 20 Years,"Experiencing shifting customer tastes and lagging financial results, but actively acquiring businesses to realign with trends; maintains Dividend King status with 3.9% yield",0.0
2025-08-02,1 Top Dividend ETF I Can't Wait to Buy More of in August,"Dividend King with 53 consecutive years of dividend growth, 4% dividend yield, and strong brand portfolio",1.0
2025-08-02,The Motley Fool's Just-Released Report Shows U.S. Inflation Is at 2.7%. Here's How 2 Consumer Goods Staples Are Faring.,"Revenue growth was tepid at 2%, driven entirely by price increases. Volume declined, operating income fell 3%, and stock price dropped 16.9% over the past year",-1.0
2025-07-28,PepsiCo's Snack‑Soda Synergy: A Consumer Combo Worth Buying,"While the stock provides stability and a reliable dividend, its growth is slow, trading at a high earnings multiple and potentially underperforming the S&P 500",0.0
2025-07-27,Worried About a Bear Market? 3 Reasons to Buy PepsiCo Like There's No Tomorrow,"Currently not operating at peak performance, but demonstrates long-term stability, consistent dividend growth, and potential resilience during market downturns",0.0
2025-07-27,Better Beverage Stock: Coca-Cola vs. PepsiCo,"Q2 net income declined, but offers better dividend yield (3.8%), lower forward P/E ratio, and more diversified revenue streams across beverages and snacks",0.0
2025-07-27,My 3 Favorite Stocks to Buy Right Now,"Currently not performing optimally, but has strong diversification, consistent dividend history, and potential for future growth",0.0
2025-07-24,PepsiCo Declares Quarterly Dividend,"The company demonstrated financial stability by increasing its dividend, maintaining a 53-year streak of annual dividend increases, and reporting nearly $92 billion in net revenue for 2024",1.0
2025-07-24,The 4 Dividend Stocks Smart Money Is Grabbing Right Now,"Q2 results show diversified growth strategy, dividend yield over 4%, expected annual dividend growth, ongoing share buybacks",1.0
2025-07-22,Higher Margins Sweeten Coca-Cola's Q2 Yet Volume Struggles Persist,"Mentioned in context of industry trend of launching alternative cola products, no direct financial details provided",0.0
2025-07-22,Formula 1 Is Wall Street's New Money Machine—With Horsepower,"Mentioned as a new sponsorship partner for Formula 1, with no detailed performance analysis",0.0
2025-07-22,Is PepsiCo Stock a Buy After Earnings?,"Mixed performance with low revenue growth, declining profits, but maintaining dividend and planning strategic shifts",0.0
2025-07-21,The Best Stocks to Invest $1000 in Right Now,"15% share price decline, but consistent 53-year dividend growth and expected 4-6% annual organic revenue growth",0.0
2025-07-21,My 5 Favorite Stocks to Buy Right Now,"Experienced margin pressure from inflation, stock pullback, but maintains consistent 53-year dividend growth and strong market position",0.0
2025-07-21,PepsiCo Bottomed Out—Time to Chugalug This Blue-Chip Buy?,"Q2 earnings exceeded consensus estimates, revenue grew 1%, dividend yield over 4%, institutional investors buying, potential 40% price increase, strong performance in International Beverage segments, and reaffirmed full-year guidance",1.0
2025-07-20,Should You Buy the 3 Highest-Paying Dividend Stocks in the Nasdaq-100?,"Flat sales and inventory management issues, but potential for long-term investment during price dip",0.0
2025-07-19,Could an Investment in SCHD Help Supplement Social Security Income in Retirement?,Mentioned as a top holding in a high-quality dividend ETF,1.0
2025-07-18,Could This Bear Market Buy Help You Become a Millionaire?,"Stock is undervalued with attractive dividend yield (~4.3%), diversified business portfolio, consistent dividend growth history, and potential for future performance recovery",-1.0
2025-07-17,Why PepsiCo Stock Was Climbing Today,"Mixed performance with modest revenue growth, international strength offset by weak North American food segment, but meeting market expectations",0.0
